state,district,crop,year,area,production,yield,annual_rainfall,n_high,n_medium,n_low,p_high,p_medium,p_low,k_high,k_medium,k_low,oc_high,oc_medium,oc_low,ph_alkaline,ph_acidic,ph_neutral,ec_nonsaline,ec_saline
tamil nadu,karur,Cotton(lint),2014,146,458,3.14,511.3,0.01,0.16,99.83,30.08,54.02,15.9,81.29,15.49,3.22,0.2,6.34,93.45,7.67,0.06,92.27,96.75,3.25
tamil nadu,karur,Cotton(lint),2015,123,229,1.86,784.1,0.01,0.16,99.83,30.08,54.02,15.9,81.29,15.49,3.22,0.2,6.34,93.45,7.67,0.06,92.27,96.75,3.25
tamil nadu,karur,Cotton(lint),2016,112,145,1.29,328.7,0.01,0.16,99.83,30.08,54.02,15.9,81.29,15.49,3.22,0.2,6.34,93.45,7.67,0.06,92.27,96.75,3.25
tamil nadu,karur,Cotton(lint),2017,98,,0,715.3,0.01,0.16,99.83,30.08,54.02,15.9,81.29,15.49,3.22,0.2,6.34,93.45,7.67,0.06,92.27,96.75,3.25
tamil nadu,karur,Cotton(lint),2018,36,78,2.17,468.4,0.01,0.16,99.83,30.08,54.02,15.9,81.29,15.49,3.22,0.2,6.34,93.45,7.67,0.06,92.27,96.75,3.25
tamil nadu,karur,Cotton(lint),2019,114,276,2.42,524.4,0.01,0.16,99.83,30.08,54.02,15.9,81.29,15.49,3.22,0.2,6.34,93.45,7.67,0.06,92.27,96.75,3.25
tamil nadu,karur,Cotton(lint),2020,115,225,1.96,684.5,0.01,0.16,99.83,30.08,54.02,15.9,81.29,15.49,3.22,0.2,6.34,93.45,7.67,0.06,92.27,96.75,3.25
tamil nadu,karur,Cotton(lint),2021,168,271,1.61,919.9,0.01,0.16,99.83,30.08,54.02,15.9,81.29,15.49,3.22,0.2,6.34,93.45,7.67,0.06,92.27,96.75,3.25
tamil nadu,karur,Cotton(lint),2022,311,589,1.89,722.7,0.01,0.16,99.83,30.08,54.02,15.9,81.29,15.49,3.22,0.2,6.34,93.45,7.67,0.06,92.27,96.75,3.25
tamil nadu,krishnagiri,Cotton(lint),2012,1506,4003,2.66,695.1,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,krishnagiri,Cotton(lint),2013,1912,5802,3.03,766,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,krishnagiri,Cotton(lint),2014,4422,12961,2.93,757.6,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,krishnagiri,Cotton(lint),2015,2286,5903,2.58,1049.8,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,krishnagiri,Cotton(lint),2016,2871,4364,1.52,597.3,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,krishnagiri,Cotton(lint),2017,2925,8,0,1145.6,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,krishnagiri,Cotton(lint),2018,1595,3910,2.45,510.5,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,krishnagiri,Cotton(lint),2019,1452,4564,3.14,730,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,krishnagiri,Cotton(lint),2020,1247,4153,3.33,803.4,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,krishnagiri,Cotton(lint),2021,1384,951,0.69,985.4,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,krishnagiri,Cotton(lint),2022,1648,2252,1.37,1204.7,0.01,0.02,99.97,54.79,25.06,20.15,29.35,51.4,19.26,3.76,12.29,83.95,1.73,2.03,96.24,99.29,0.71
tamil nadu,madurai,Cotton(lint),2012,5182,6853,1.32,548.4,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,madurai,Cotton(lint),2013,3492,6008,1.72,610.2,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,madurai,Cotton(lint),2014,3979,5316,1.34,744.2,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,madurai,Cotton(lint),2015,4820,9782,2.03,1002.3,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,madurai,Cotton(lint),2016,4063,5172,1.27,510.2,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,madurai,Cotton(lint),2017,9372,21,0,904.5,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,madurai,Cotton(lint),2018,5903,9639,1.63,734.1,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,madurai,Cotton(lint),2019,6076,14577,2.4,671.9,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,madurai,Cotton(lint),2020,4173,8788,2.11,925.4,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,madurai,Cotton(lint),2021,3447,3514,1.02,1095.3,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,madurai,Cotton(lint),2022,5464,10861,1.99,1118.5,0.06,0.07,99.88,54.02,37.88,8.09,79.35,18.7,1.95,0.83,29.61,69.56,1.32,0.26,98.42,99.65,0.35
tamil nadu,mayiladuthurai,Cotton(lint),2020,76,148,1.95,,0.06,0.38,99.56,26.81,46.77,26.43,64.17,31.32,4.51,10.3,23.71,65.99,5.35,0.96,93.69,99.48,0.52
tamil nadu,mayiladuthurai,Cotton(lint),2021,30,49,1.63,1836.3,0.06,0.38,99.56,26.81,46.77,26.43,64.17,31.32,4.51,10.3,23.71,65.99,5.35,0.96,93.69,99.48,0.52
tamil nadu,mayiladuthurai,Cotton(lint),2022,6871,16843,2.45,1547.3,0.06,0.38,99.56,26.81,46.77,26.43,64.17,31.32,4.51,10.3,23.71,65.99,5.35,0.96,93.69,99.48,0.52
tamil nadu,nagapattinam,Cotton(lint),2012,675,1694,2.51,1040.1,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,nagapattinam,Cotton(lint),2016,4,5,1.25,661.4,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,nagapattinam,Cotton(lint),2017,12,,0,1628.9,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,nagapattinam,Cotton(lint),2018,15,31,2.07,1079.7,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,nagapattinam,Cotton(lint),2019,18,44,2.44,1456.3,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,nagapattinam,Cotton(lint),2020,2,5,2.5,1426.6,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,nagapattinam,Cotton(lint),2021,119,193,1.62,1932.4,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,nagapattinam,Cotton(lint),2022,1,2,2,1334,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,nagapattinam,Cotton(lint),2013,2496,9850,3.95,1029.9,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,nagapattinam,Cotton(lint),2014,2350,7130,3.03,1415,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,nagapattinam,Cotton(lint),2015,2438,4690,1.92,1747.6,0.03,3.39,96.58,20.27,40.18,39.55,32.06,52.34,15.6,4.75,30.63,64.63,0.34,4.16,95.49,95.03,4.97
tamil nadu,namakkal,Cotton(lint),2012,2735,5318,1.94,513.8,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,namakkal,Cotton(lint),2013,1306,5637,4.32,622.4,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,namakkal,Cotton(lint),2014,1471,2639,1.79,589.5,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,namakkal,Cotton(lint),2015,1365,2907,2.13,819.4,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,namakkal,Cotton(lint),2016,1853,2395,1.29,389.7,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,namakkal,Cotton(lint),2017,1745,5,0,783.6,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,namakkal,Cotton(lint),2018,2107,4807,2.28,649.3,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,namakkal,Cotton(lint),2019,2144,3230,1.51,630.4,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,namakkal,Cotton(lint),2020,1463,3159,2.16,627.7,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,namakkal,Cotton(lint),2021,1969,3758,1.91,1022,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,namakkal,Cotton(lint),2022,2999,4532,1.51,1056.7,0.13,2.09,97.78,46.29,34.46,19.25,78.93,16.03,5.04,2.77,8.5,88.73,16.03,15.03,68.93,99.13,0.87
tamil nadu,perambalur,Cotton(lint),2012,24280,27733,1.14,464,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,perambalur,Cotton(lint),2013,30052,88685,2.95,725.9,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,perambalur,Cotton(lint),2014,39615,151882,3.83,811.8,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,perambalur,Cotton(lint),2015,20324,36822,1.81,1097.9,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,perambalur,Cotton(lint),2016,20965,18791,0.9,566.3,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,perambalur,Cotton(lint),2017,32908,87,0,1005.4,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,perambalur,Cotton(lint),2018,13663,29655,2.17,533.3,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,perambalur,Cotton(lint),2019,20565,48701,2.37,747.3,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,perambalur,Cotton(lint),2020,8973,16072,1.79,1118.2,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,perambalur,Cotton(lint),2021,10118,14983,1.48,1563.4,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,perambalur,Cotton(lint),2022,12990,27973,2.15,1043.8,0.01,0,99.99,4.34,61.54,34.12,49.8,42.36,7.84,0.13,8.94,90.93,4.85,0.05,95.1,99.14,0.86
tamil nadu,pudukkottai,Cotton(lint),2012,10,18,1.8,,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,pudukkottai,Cotton(lint),2013,10,29,2.9,613.8,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,pudukkottai,Cotton(lint),2014,50,157,3.14,794.8,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,pudukkottai,Cotton(lint),2015,28,52,1.86,1045.5,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,pudukkottai,Cotton(lint),2016,33,42,1.27,470.8,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,pudukkottai,Cotton(lint),2017,10,,0,724.3,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,pudukkottai,Cotton(lint),2018,9,20,2.22,692.3,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,pudukkottai,Cotton(lint),2019,14,36,2.57,876.2,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,pudukkottai,Cotton(lint),2020,24,47,1.96,946.6,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,pudukkottai,Cotton(lint),2021,18,30,1.67,1188.8,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,pudukkottai,Cotton(lint),2022,41,78,1.9,842.6,0.07,0.34,99.59,7.19,52.11,40.7,14.01,73.85,12.14,0.17,1.07,98.76,1.44,2.07,96.49,99,1
tamil nadu,ramanathapuram,Cotton(lint),2012,1576,1134,0.72,605.7,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ramanathapuram,Cotton(lint),2013,55,158,2.87,579.9,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ramanathapuram,Cotton(lint),2014,17,53,3.12,935.7,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ramanathapuram,Cotton(lint),2015,12,22,1.83,1018.7,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ramanathapuram,Cotton(lint),2019,1,3,3,923.2,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ramanathapuram,Cotton(lint),2020,9,18,2,858.8,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ramanathapuram,Cotton(lint),2022,162,309,1.91,697.2,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ramanathapuram,Cotton(lint),2016,1916,620,0.32,388,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ramanathapuram,Cotton(lint),2017,2152,1,0,606.6,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ramanathapuram,Cotton(lint),2018,2671,803,0.3,649.7,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ramanathapuram,Cotton(lint),2021,9242,10114,1.09,1040.7,0.09,0.01,99.9,21.66,75.58,2.76,88.76,9.67,1.57,0.03,0.03,99.94,4.65,2.03,93.32,89.47,10.53
tamil nadu,ranipet,Cotton(lint),2020,14,27,1.93,1100.4,0.02,0,99.98,52.94,46.67,0.38,0.27,76.49,23.25,0.87,7.06,92.07,0.47,0.1,99.43,99.78,0.22
tamil nadu,ranipet,Cotton(lint),2021,13,21,1.62,1557.4,0.02,0,99.98,52.94,46.67,0.38,0.27,76.49,23.25,0.87,7.06,92.07,0.47,0.1,99.43,99.78,0.22
tamil nadu,ranipet,Cotton(lint),2022,33,62,1.88,1252,0.02,0,99.98,52.94,46.67,0.38,0.27,76.49,23.25,0.87,7.06,92.07,0.47,0.1,99.43,99.78,0.22
tamil nadu,salem,Cotton(lint),2013,11737,42720,3.64,830.9,0.03,0.27,99.7,54.62,32.52,12.87,39.73,52.25,8.02,0.06,0.09,99.85,0.46,7.5,92.05,99.46,0.54
tamil nadu,salem,Cotton(lint),2014,14103,52074,3.69,857.7,0.03,0.27,99.7,54.62,32.52,12.87,39.73,52.25,8.02,0.06,0.09,99.85,0.46,7.5,92.05,99.46,0.54
tamil nadu,salem,Cotton(lint),2015,11338,34614,3.05,1135.4,0.03,0.27,99.7,54.62,32.52,12.87,39.73,52.25,8.02,0.06,0.09,99.85,0.46,7.5,92.05,99.46,0.54
tamil nadu,salem,Cotton(lint),2016,11533,20470,1.77,577.5,0.03,0.27,99.7,54.62,32.52,12.87,39.73,52.25,8.02,0.06,0.09,99.85,0.46,7.5,92.05,99.46,0.54
tamil nadu,salem,Cotton(lint),2017,15885,43,0,1006.6,0.03,0.27,99.7,54.62,32.52,12.87,39.73,52.25,8.02,0.06,0.09,99.85,0.46,7.5,92.05,99.46,0.54
tamil nadu,salem,Cotton(lint),2018,7001,20172,2.88,712.8,0.03,0.27,99.7,54.62,32.52,12.87,39.73,52.25,8.02,0.06,0.09,99.85,0.46,7.5,92.05,99.46,0.54
tamil nadu,salem,Cotton(lint),2019,11811,31246,2.65,927.6,0.03,0.27,99.7,54.62,32.52,12.87,39.73,52.25,8.02,0.06,0.09,99.85,0.46,7.5,92.05,99.46,0.54
tamil nadu,salem,Cotton(lint),2020,7321,19268,2.63,966.5,0.03,0.27,99.7,54.62,32.52,12.87,39.73,52.25,8.02,0.06,0.09,99.85,0.46,7.5,92.05,99.46,0.54
tamil nadu,salem,Cotton(lint),2021,7952,19086,2.4,1167.6,0.03,0.27,99.7,54.62,32.52,12.87,39.73,52.25,8.02,0.06,0.09,99.85,0.46,7.5,92.05,99.46,0.54
tamil nadu,salem,Cotton(lint),2022,7933,14040,1.77,1108,0.03,0.27,99.7,54.62,32.52,12.87,39.73,52.25,8.02,0.06,0.09,99.85,0.46,7.5,92.05,99.46,0.54
tamil nadu,sivaganga,Cotton(lint),2012,161,297,1.84,583.5,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,sivaganga,Cotton(lint),2013,116,332,2.86,724.8,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,sivaganga,Cotton(lint),2014,518,1625,3.14,964.3,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,sivaganga,Cotton(lint),2015,218,407,1.87,1117.5,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,sivaganga,Cotton(lint),2016,399,515,1.29,710.9,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,sivaganga,Cotton(lint),2017,256,1,0,967.5,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,sivaganga,Cotton(lint),2018,269,582,2.16,932.6,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,sivaganga,Cotton(lint),2019,94,232,2.47,966.5,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,sivaganga,Cotton(lint),2020,98,190,1.94,1112,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,sivaganga,Cotton(lint),2021,46,75,1.63,1270.8,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,sivaganga,Cotton(lint),2022,91,173,1.9,1132.2,0,0,100,27.85,57.44,14.71,33.26,66.59,0.15,0.02,0.11,99.88,2.42,8.95,88.63,98.81,1.19
tamil nadu,thanjavur,Cotton(lint),2012,1015,3275,3.23,713.4,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,thanjavur,Cotton(lint),2014,681,2136,3.14,910.6,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,thanjavur,Cotton(lint),2015,226,421,1.86,1103.9,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,thanjavur,Cotton(lint),2016,81,105,1.3,630.5,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,thanjavur,Cotton(lint),2017,122,,0,1077,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,thanjavur,Cotton(lint),2018,88,190,2.16,703.7,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,thanjavur,Cotton(lint),2019,54,130,2.41,942.3,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,thanjavur,Cotton(lint),2020,214,416,1.94,971.2,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,thanjavur,Cotton(lint),2021,233,376,1.61,1580.6,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,thanjavur,Cotton(lint),2022,398,760,1.91,1165,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,thanjavur,Cotton(lint),2013,1788,5912,3.31,715.7,0.02,0.2,99.79,8.18,17.67,74.14,27.37,49.39,23.24,6.82,30.14,63.05,0.79,2.42,96.8,99.65,0.35
tamil nadu,the nilgiris,Cotton(lint),2012,5,10,2,1446.6,0,5.31,94.69,86.99,8.3,4.72,87.4,11.64,0.96,64,18.15,17.85,0.06,49.67,50.27,99.7,0.3
tamil nadu,the nilgiris,Cotton(lint),2013,6,17,2.83,1534.2,0,5.31,94.69,86.99,8.3,4.72,87.4,11.64,0.96,64,18.15,17.85,0.06,49.67,50.27,99.7,0.3
tamil nadu,the nilgiris,Cotton(lint),2014,5,17,3.4,1957.1,0,5.31,94.69,86.99,8.3,4.72,87.4,11.64,0.96,64,18.15,17.85,0.06,49.67,50.27,99.7,0.3
tamil nadu,theni,Cotton(lint),2012,1173,4789,4.08,579.7,0.2,0.22,99.58,31.44,57.83,10.73,93.41,6.01,0.58,0.08,0.34,99.58,4.14,10.6,85.26,98.08,1.92
tamil nadu,theni,Cotton(lint),2013,834,2455,2.94,850.3,0.2,0.22,99.58,31.44,57.83,10.73,93.41,6.01,0.58,0.08,0.34,99.58,4.14,10.6,85.26,98.08,1.92
tamil nadu,theni,Cotton(lint),2014,1009,3882,3.85,938.8,0.2,0.22,99.58,31.44,57.83,10.73,93.41,6.01,0.58,0.08,0.34,99.58,4.14,10.6,85.26,98.08,1.92
tamil nadu,theni,Cotton(lint),2015,913,4318,4.73,1172.7,0.2,0.22,99.58,31.44,57.83,10.73,93.41,6.01,0.58,0.08,0.34,99.58,4.14,10.6,85.26,98.08,1.92
tamil nadu,theni,Cotton(lint),2016,318,410,1.29,365.7,0.2,0.22,99.58,31.44,57.83,10.73,93.41,6.01,0.58,0.08,0.34,99.58,4.14,10.6,85.26,98.08,1.92
tamil nadu,theni,Cotton(lint),2017,1246,3,0,816.5,0.2,0.22,99.58,31.44,57.83,10.73,93.41,6.01,0.58,0.08,0.34,99.58,4.14,10.6,85.26,98.08,1.92
tamil nadu,theni,Cotton(lint),2018,981,2125,2.17,1105.4,0.2,0.22,99.58,31.44,57.83,10.73,93.41,6.01,0.58,0.08,0.34,99.58,4.14,10.6,85.26,98.08,1.92
