States,Districts,Crop,Year,Area,Production,Yield
Tamil Nadu,Dharmapuri,Cotton(lint),2012,13662,41593,3.04
Tamil Nadu,Dharmapuri,Cotton(lint),2013,11462,33815,2.95
Tamil Nadu,Dharmapuri,Cotton(lint),2014,10987,37096,3.38
Tamil Nadu,Dharmapuri,Cotton(lint),2015,10528,23224,2.21
Tamil Nadu,Dharmapuri,Cotton(lint),2016,11418,15153,1.33
Tamil Nadu,Dharmapuri,Cotton(lint),2017,13734,38,0
Tamil Nadu,Dharmapuri,Cotton(lint),2018,9136,22710,2.49
Tamil Nadu,Dharmapuri,Cotton(lint),2019,8002,24803,3.1
Tamil Nadu,Dharmapuri,Cotton(lint),2020,3927,9288,2.37
Tamil Nadu,Dharmapuri,Cotton(lint),2021,4926,11105,2.25
Tamil Nadu,Dharmapuri,Cotton(lint),2022,5763,13741,2.38
Tamil Nadu,Dindigul,Cotton(lint),2012,2155,3593,1.67
Tamil Nadu,Dindigul,Cotton(lint),2013,639,1990,3.11
Tamil Nadu,Dindigul,Cotton(lint),2014,328,2000,6.1
Tamil Nadu,Dindigul,Cotton(lint),2015,151,701,4.64
Tamil Nadu,Dindigul,Cotton(lint),2016,207,269,1.3
Tamil Nadu,Dindigul,Cotton(lint),2017,1633,4,0
Tamil Nadu,Dindigul,Cotton(lint),2018,870,1885,2.17
Tamil Nadu,Dindigul,Cotton(lint),2019,909,2209,2.43
Tamil Nadu,Dindigul,Cotton(lint),2020,1187,2312,1.95
Tamil Nadu,Dindigul,Cotton(lint),2021,413,667,1.62
Tamil Nadu,Dindigul,Cotton(lint),2022,1092,2081,1.91
Tamil Nadu,Erode,Cotton(lint),2012,696,1713,2.46
Tamil Nadu,Erode,Cotton(lint),2013,448,1284,2.87
Tamil Nadu,Erode,Cotton(lint),2014,610,1914,3.14
Tamil Nadu,Erode,Cotton(lint),2015,361,673,1.86
Tamil Nadu,Erode,Cotton(lint),2016,213,277,1.3
Tamil Nadu,Erode,Cotton(lint),2017,184,,0
Tamil Nadu,Erode,Cotton(lint),2018,189,409,2.16
Tamil Nadu,Erode,Cotton(lint),2019,353,860,2.44
Tamil Nadu,Erode,Cotton(lint),2020,197,384,1.95
Tamil Nadu,Erode,Cotton(lint),2021,227,366,1.61
Tamil Nadu,Erode,Cotton(lint),2022,323,614,1.9
Tamil Nadu,Kallakurichi,Cotton(lint),2020,4937,8051,1.63
Tamil Nadu,Kallakurichi,Cotton(lint),2021,5181,3498,0.68
Tamil Nadu,Kallakurichi,Cotton(lint),2022,4976,7019,1.41
Tamil Nadu,Kanchipuram,Cotton(lint),2013,1,3,3
Tamil Nadu,Kanchipuram,Cotton(lint),2014,7,22,3.14
Tamil Nadu,Kanchipuram,Cotton(lint),2015,2,4,2
Tamil Nadu,Kanchipuram,Cotton(lint),2016,2,2,1
Tamil Nadu,Karur,Cotton(lint),2012,63,117,1.86
Tamil Nadu,Karur,Cotton(lint),2013,92,264,2.87
Tamil Nadu,Karur,Cotton(lint),2014,146,458,3.14
Tamil Nadu,Karur,Cotton(lint),2015,123,229,1.86
Tamil Nadu,Karur,Cotton(lint),2016,112,145,1.29
Tamil Nadu,Karur,Cotton(lint),2017,98,,0
Tamil Nadu,Karur,Cotton(lint),2018,36,78,2.17
Tamil Nadu,Karur,Cotton(lint),2019,114,276,2.42
Tamil Nadu,Karur,Cotton(lint),2020,115,225,1.96
Tamil Nadu,Karur,Cotton(lint),2021,168,271,1.61
Tamil Nadu,Karur,Cotton(lint),2022,311,589,1.89
Tamil Nadu,Krishnagiri,Cotton(lint),2012,1506,4003,2.66
Tamil Nadu,Krishnagiri,Cotton(lint),2013,1912,5802,3.03
Tamil Nadu,Krishnagiri,Cotton(lint),2014,4422,12961,2.93
Tamil Nadu,Krishnagiri,Cotton(lint),2015,2286,5903,2.58
Tamil Nadu,Krishnagiri,Cotton(lint),2016,2871,4364,1.52
Tamil Nadu,Krishnagiri,Cotton(lint),2017,2925,8,0
Tamil Nadu,Krishnagiri,Cotton(lint),2018,1595,3910,2.45
Tamil Nadu,Krishnagiri,Cotton(lint),2019,1452,4564,3.14
Tamil Nadu,Krishnagiri,Cotton(lint),2020,1247,4153,3.33
Tamil Nadu,Krishnagiri,Cotton(lint),2021,1384,951,0.69
Tamil Nadu,Krishnagiri,Cotton(lint),2022,1648,2252,1.37
Tamil Nadu,Madurai,Cotton(lint),2012,5182,6853,1.32
Tamil Nadu,Madurai,Cotton(lint),2013,3492,6008,1.72
Tamil Nadu,Madurai,Cotton(lint),2014,3979,5316,1.34
Tamil Nadu,Madurai,Cotton(lint),2015,4820,9782,2.03
Tamil Nadu,Madurai,Cotton(lint),2016,4063,5172,1.27
Tamil Nadu,Madurai,Cotton(lint),2017,9372,21,0
Tamil Nadu,Madurai,Cotton(lint),2018,5903,9639,1.63
Tamil Nadu,Madurai,Cotton(lint),2019,6076,14577,2.4
Tamil Nadu,Madurai,Cotton(lint),2020,4173,8788,2.11
Tamil Nadu,Madurai,Cotton(lint),2021,3447,3514,1.02
Tamil Nadu,Madurai,Cotton(lint),2022,5464,10861,1.99
Tamil Nadu,Mayiladuthurai,Cotton(lint),2020,76,148,1.95
Tamil Nadu,Mayiladuthurai,Cotton(lint),2021,30,49,1.63
Tamil Nadu,Mayiladuthurai,Cotton(lint),2022,6871,16843,2.45
Tamil Nadu,Nagapattinam,Cotton(lint),2012,675,1694,2.51
Tamil Nadu,Nagapattinam,Cotton(lint),2016,4,5,1.25
Tamil Nadu,Nagapattinam,Cotton(lint),2017,12,,0
Tamil Nadu,Nagapattinam,Cotton(lint),2018,15,31,2.07
Tamil Nadu,Nagapattinam,Cotton(lint),2019,18,44,2.44
Tamil Nadu,Nagapattinam,Cotton(lint),2020,2,5,2.5
Tamil Nadu,Nagapattinam,Cotton(lint),2021,119,193,1.62
Tamil Nadu,Nagapattinam,Cotton(lint),2022,1,2,2
Tamil Nadu,Nagapattinam,Cotton(lint),2013,2496,9850,3.95
Tamil Nadu,Nagapattinam,Cotton(lint),2014,2350,7130,3.03
Tamil Nadu,Nagapattinam,Cotton(lint),2015,2438,4690,1.92
Tamil Nadu,Namakkal,Cotton(lint),2012,2735,5318,1.94
Tamil Nadu,Namakkal,Cotton(lint),2013,1306,5637,4.32
Tamil Nadu,Namakkal,Cotton(lint),2014,1471,2639,1.79
Tamil Nadu,Namakkal,Cotton(lint),2015,1365,2907,2.13
Tamil Nadu,Namakkal,Cotton(lint),2016,1853,2395,1.29
Tamil Nadu,Namakkal,Cotton(lint),2017,1745,5,0
Tamil Nadu,Namakkal,Cotton(lint),2018,2107,4807,2.28
Tamil Nadu,Namakkal,Cotton(lint),2019,2144,3230,1.51
Tamil Nadu,Namakkal,Cotton(lint),2020,1463,3159,2.16
Tamil Nadu,Namakkal,Cotton(lint),2021,1969,3758,1.91
Tamil Nadu,Namakkal,Cotton(lint),2022,2999,4532,1.51
Tamil Nadu,Perambalur,Cotton(lint),2012,24280,27733,1.14
Tamil Nadu,Perambalur,Cotton(lint),2013,30052,88685,2.95
Tamil Nadu,Perambalur,Cotton(lint),2014,39615,151882,3.83
Tamil Nadu,Perambalur,Cotton(lint),2015,20324,36822,1.81
Tamil Nadu,Perambalur,Cotton(lint),2016,20965,18791,0.9
Tamil Nadu,Perambalur,Cotton(lint),2017,32908,87,0
Tamil Nadu,Perambalur,Cotton(lint),2018,13663,29655,2.17
Tamil Nadu,Perambalur,Cotton(lint),2019,20565,48701,2.37
Tamil Nadu,Perambalur,Cotton(lint),2020,8973,16072,1.79
Tamil Nadu,Perambalur,Cotton(lint),2021,10118,14983,1.48
Tamil Nadu,Perambalur,Cotton(lint),2022,12990,27973,2.15
Tamil Nadu,Pudukkottai,Cotton(lint),2012,10,18,1.8
Tamil Nadu,Pudukkottai,Cotton(lint),2013,10,29,2.9
Tamil Nadu,Pudukkottai,Cotton(lint),2014,50,157,3.14
Tamil Nadu,Pudukkottai,Cotton(lint),2015,28,52,1.86
Tamil Nadu,Pudukkottai,Cotton(lint),2016,33,42,1.27
Tamil Nadu,Pudukkottai,Cotton(lint),2017,10,,0
Tamil Nadu,Pudukkottai,Cotton(lint),2018,9,20,2.22
Tamil Nadu,Pudukkottai,Cotton(lint),2019,14,36,2.57
Tamil Nadu,Pudukkottai,Cotton(lint),2020,24,47,1.96
Tamil Nadu,Pudukkottai,Cotton(lint),2021,18,30,1.67
Tamil Nadu,Pudukkottai,Cotton(lint),2022,41,78,1.9
Tamil Nadu,Ramanathapuram,Cotton(lint),2012,1576,1134,0.72
Tamil Nadu,Ramanathapuram,Cotton(lint),2013,55,158,2.87
Tamil Nadu,Ramanathapuram,Cotton(lint),2014,17,53,3.12
Tamil Nadu,Ramanathapuram,Cotton(lint),2015,12,22,1.83
Tamil Nadu,Ramanathapuram,Cotton(lint),2019,1,3,3
Tamil Nadu,Ramanathapuram,Cotton(lint),2020,9,18,2
Tamil Nadu,Ramanathapuram,Cotton(lint),2022,162,309,1.91
Tamil Nadu,Ramanathapuram,Cotton(lint),2016,1916,620,0.32
Tamil Nadu,Ramanathapuram,Cotton(lint),2017,2152,1,0
Tamil Nadu,Ramanathapuram,Cotton(lint),2018,2671,803,0.3
Tamil Nadu,Ramanathapuram,Cotton(lint),2021,9242,10114,1.09
Tamil Nadu,Ranipet,Cotton(lint),2020,14,27,1.93
Tamil Nadu,Ranipet,Cotton(lint),2021,13,21,1.62
Tamil Nadu,Ranipet,Cotton(lint),2022,33,62,1.88
Tamil Nadu,Salem,Cotton(lint),2013,11737,42720,3.64
Tamil Nadu,Salem,Cotton(lint),2014,14103,52074,3.69
Tamil Nadu,Salem,Cotton(lint),2015,11338,34614,3.05
Tamil Nadu,Salem,Cotton(lint),2016,11533,20470,1.77
Tamil Nadu,Salem,Cotton(lint),2017,15885,43,0
Tamil Nadu,Salem,Cotton(lint),2018,7001,20172,2.88
Tamil Nadu,Salem,Cotton(lint),2019,11811,31246,2.65
Tamil Nadu,Salem,Cotton(lint),2020,7321,19268,2.63
Tamil Nadu,Salem,Cotton(lint),2021,7952,19086,2.4
Tamil Nadu,Salem,Cotton(lint),2022,7933,14040,1.77
Tamil Nadu,Sivaganga,Cotton(lint),2012,161,297,1.84
Tamil Nadu,Sivaganga,Cotton(lint),2013,116,332,2.86
Tamil Nadu,Sivaganga,Cotton(lint),2014,518,1625,3.14
Tamil Nadu,Sivaganga,Cotton(lint),2015,218,407,1.87
Tamil Nadu,Sivaganga,Cotton(lint),2016,399,515,1.29
Tamil Nadu,Sivaganga,Cotton(lint),2017,256,1,0
Tamil Nadu,Sivaganga,Cotton(lint),2018,269,582,2.16
Tamil Nadu,Sivaganga,Cotton(lint),2019,94,232,2.47
Tamil Nadu,Sivaganga,Cotton(lint),2020,98,190,1.94
Tamil Nadu,Sivaganga,Cotton(lint),2021,46,75,1.63
Tamil Nadu,Sivaganga,Cotton(lint),2022,91,173,1.9
Tamil Nadu,Thanjavur,Cotton(lint),2012,1015,3275,3.23
Tamil Nadu,Thanjavur,Cotton(lint),2014,681,2136,3.14
Tamil Nadu,Thanjavur,Cotton(lint),2015,226,421,1.86
Tamil Nadu,Thanjavur,Cotton(lint),2016,81,105,1.3
Tamil Nadu,Thanjavur,Cotton(lint),2017,122,,0
Tamil Nadu,Thanjavur,Cotton(lint),2018,88,190,2.16
Tamil Nadu,Thanjavur,Cotton(lint),2019,54,130,2.41
Tamil Nadu,Thanjavur,Cotton(lint),2020,214,416,1.94
Tamil Nadu,Thanjavur,Cotton(lint),2021,233,376,1.61
Tamil Nadu,Thanjavur,Cotton(lint),2022,398,760,1.91
Tamil Nadu,Thanjavur,Cotton(lint),2013,1788,5912,3.31
Tamil Nadu,The nilgiris,Cotton(lint),2012,5,10,2
Tamil Nadu,The nilgiris,Cotton(lint),2013,6,17,2.83
Tamil Nadu,The nilgiris,Cotton(lint),2014,5,17,3.4
Tamil Nadu,Theni,Cotton(lint),2012,1173,4789,4.08
Tamil Nadu,Theni,Cotton(lint),2013,834,2455,2.94
Tamil Nadu,Theni,Cotton(lint),2014,1009,3882,3.85
Tamil Nadu,Theni,Cotton(lint),2015,913,4318,4.73
Tamil Nadu,Theni,Cotton(lint),2016,318,410,1.29
Tamil Nadu,Theni,Cotton(lint),2017,1246,3,0
Tamil Nadu,Theni,Cotton(lint),2018,981,2125,2.17
Tamil Nadu,Theni,Cotton(lint),2019,713,3238,4.54
Tamil Nadu,Theni,Cotton(lint),2020,600,2559,4.27
Tamil Nadu,Theni,Cotton(lint),2021,1052,6367,6.05
Tamil Nadu,Theni,Cotton(lint),2022,1649,9188,5.57
Tamil Nadu,Thenkasi,Cotton(lint),2020,809,1574,1.95
Tamil Nadu,Thenkasi,Cotton(lint),2021,657,1060,1.61
Tamil Nadu,Thenkasi,Cotton(lint),2022,1246,2372,1.9
Tamil Nadu,Thiruvallur,Cotton(lint),2014,2,7,3.5
Tamil Nadu,Thiruvallur,Cotton(lint),2015,1,3,3
Tamil Nadu,Thiruvarur,Cotton(lint),2012,1320,2417,1.83
Tamil Nadu,Thiruvarur,Cotton(lint),2014,80,251,3.14
Tamil Nadu,Thiruvarur,Cotton(lint),2015,1,2,2
Tamil Nadu,Thiruvarur,Cotton(lint),2020,60,117,1.95
Tamil Nadu,Thiruvarur,Cotton(lint),2022,17,32,1.88
Tamil Nadu,Thiruvarur,Cotton(lint),2013,3676,9189,2.5
Tamil Nadu,Thiruvarur,Cotton(lint),2016,6998,20804,2.97
Tamil Nadu,Thiruvarur,Cotton(lint),2017,4200,12,0
Tamil Nadu,Thiruvarur,Cotton(lint),2018,6689,30586,4.57
Tamil Nadu,Thiruvarur,Cotton(lint),2019,8049,27003,3.35
Tamil Nadu,Thiruvarur,Cotton(lint),2021,16427,54758,3.33
Tamil Nadu,Thoothukudi,Cotton(lint),2012,3751,3775,1.01
Tamil Nadu,Thoothukudi,Cotton(lint),2013,22,63,2.86
Tamil Nadu,Thoothukudi,Cotton(lint),2014,48,151,3.15
Tamil Nadu,Thoothukudi,Cotton(lint),2015,78,145,1.86
Tamil Nadu,Thoothukudi,Cotton(lint),2016,91,117,1.29
Tamil Nadu,Thoothukudi,Cotton(lint),2017,43,,0
Tamil Nadu,Thoothukudi,Cotton(lint),2018,2,4,2
Tamil Nadu,Thoothukudi,Cotton(lint),2019,53,130,2.45
Tamil Nadu,Thoothukudi,Cotton(lint),2020,147,285,1.94
Tamil Nadu,Thoothukudi,Cotton(lint),2021,691,1117,1.62
Tamil Nadu,Thoothukudi,Cotton(lint),2022,250,475,1.9
Tamil Nadu,Tiruchirappalli,Cotton(lint),2012,16928,17539,1.04
Tamil Nadu,Tiruchirappalli,Cotton(lint),2013,16272,35173,2.16
Tamil Nadu,Tiruchirappalli,Cotton(lint),2014,16895,28140,1.67
Tamil Nadu,Tiruchirappalli,Cotton(lint),2015,14518,17592,1.21
Tamil Nadu,Tiruchirappalli,Cotton(lint),2016,10655,13194,1.24
Tamil Nadu,Tiruchirappalli,Cotton(lint),2017,14197,29,0
Tamil Nadu,Tiruchirappalli,Cotton(lint),2018,5361,12017,2.24
Tamil Nadu,Tiruchirappalli,Cotton(lint),2019,11428,24692,2.16
Tamil Nadu,Tiruchirappalli,Cotton(lint),2020,8051,13992,1.74
Tamil Nadu,Tiruchirappalli,Cotton(lint),2021,9138,13030,1.43
Tamil Nadu,Tiruchirappalli,Cotton(lint),2022,10339,17906,1.73
Tamil Nadu,Tirunelveli,Cotton(lint),2012,2510,5135,2.05
Tamil Nadu,Tirunelveli,Cotton(lint),2013,1105,2187,1.98
Tamil Nadu,Tirunelveli,Cotton(lint),2014,3247,10642,3.28
Tamil Nadu,Tirunelveli,Cotton(lint),2015,1220,4744,3.89
Tamil Nadu,Tirunelveli,Cotton(lint),2016,1055,3248,3.08
Tamil Nadu,Tirunelveli,Cotton(lint),2017,1220,4,0
Tamil Nadu,Tirunelveli,Cotton(lint),2018,821,1955,2.38
Tamil Nadu,Tirunelveli,Cotton(lint),2019,985,2398,2.43
Tamil Nadu,Tirunelveli,Cotton(lint),2020,630,1228,1.95
Tamil Nadu,Tirunelveli,Cotton(lint),2021,561,909,1.62
Tamil Nadu,Tirunelveli,Cotton(lint),2022,845,1610,1.91
Tamil Nadu,Tirupathur,Cotton(lint),2020,2200,4627,2.1
Tamil Nadu,Tirupathur,Cotton(lint),2021,3101,4183,1.35
Tamil Nadu,Tirupathur,Cotton(lint),2022,3305,8106,2.45
Tamil Nadu,Tiruppur,Cotton(lint),2012,371,684,1.84
Tamil Nadu,Tiruppur,Cotton(lint),2013,137,393,2.87
Tamil Nadu,Tiruppur,Cotton(lint),2014,381,1195,3.14
Tamil Nadu,Tiruppur,Cotton(lint),2015,277,517,1.87
Tamil Nadu,Tiruppur,Cotton(lint),2016,272,352,1.29
Tamil Nadu,Tiruppur,Cotton(lint),2017,191,,0
Tamil Nadu,Tiruppur,Cotton(lint),2018,113,244,2.16
Tamil Nadu,Tiruppur,Cotton(lint),2019,222,541,2.44
Tamil Nadu,Tiruppur,Cotton(lint),2020,163,318,1.95
Tamil Nadu,Tiruppur,Cotton(lint),2021,156,254,1.63
Tamil Nadu,Tiruppur,Cotton(lint),2022,433,824,1.9
Tamil Nadu,Tiruvannamalai,Cotton(lint),2012,506,961,1.9
Tamil Nadu,Tiruvannamalai,Cotton(lint),2013,138,260,1.88
Tamil Nadu,Tiruvannamalai,Cotton(lint),2014,148,464,3.14
Tamil Nadu,Tiruvannamalai,Cotton(lint),2015,247,461,1.87
Tamil Nadu,Tiruvannamalai,Cotton(lint),2016,163,211,1.29
Tamil Nadu,Tiruvannamalai,Cotton(lint),2017,226,1,0
Tamil Nadu,Tiruvannamalai,Cotton(lint),2018,239,518,2.17
Tamil Nadu,Tiruvannamalai,Cotton(lint),2019,396,965,2.44
Tamil Nadu,Tiruvannamalai,Cotton(lint),2020,282,549,1.95
Tamil Nadu,Tiruvannamalai,Cotton(lint),2021,292,472,1.62
Tamil Nadu,Tiruvannamalai,Cotton(lint),2022,238,463,1.95
Tamil Nadu,Vellore,Cotton(lint),2012,7725,18118,2.35
Tamil Nadu,Vellore,Cotton(lint),2013,6125,16476,2.69
Tamil Nadu,Vellore,Cotton(lint),2014,8503,23200,2.73
Tamil Nadu,Vellore,Cotton(lint),2015,8016,13769,1.72
Tamil Nadu,Vellore,Cotton(lint),2016,6021,10374,1.72
Tamil Nadu,Vellore,Cotton(lint),2017,6206,18,0
Tamil Nadu,Vellore,Cotton(lint),2018,3205,6307,1.97
Tamil Nadu,Vellore,Cotton(lint),2019,5062,14293,2.82
Tamil Nadu,Vellore,Cotton(lint),2020,19,59,3.11
Tamil Nadu,Vellore,Cotton(lint),2021,16,51,3.19
Tamil Nadu,Vellore,Cotton(lint),2022,46,146,3.17
Tamil Nadu,Villupuram,Cotton(lint),2012,6944,17145,2.47
Tamil Nadu,Villupuram,Cotton(lint),2013,9322,21093,2.26
Tamil Nadu,Villupuram,Cotton(lint),2014,9024,22702,2.52
Tamil Nadu,Villupuram,Cotton(lint),2015,7459,9433,1.26
Tamil Nadu,Villupuram,Cotton(lint),2016,4884,7557,1.55
Tamil Nadu,Villupuram,Cotton(lint),2017,7920,19,0
Tamil Nadu,Villupuram,Cotton(lint),2018,4503,9104,2.02
Tamil Nadu,Villupuram,Cotton(lint),2019,7902,20187,2.55
Tamil Nadu,Villupuram,Cotton(lint),2020,117,228,1.95
Tamil Nadu,Villupuram,Cotton(lint),2021,63,102,1.62
Tamil Nadu,Villupuram,Cotton(lint),2022,104,198,1.9
Tamil Nadu,Virudhunagar,Cotton(lint),2012,8209,11859,1.44
Tamil Nadu,Virudhunagar,Cotton(lint),2013,3818,9248,2.42
Tamil Nadu,Virudhunagar,Cotton(lint),2014,2577,4344,1.69
Tamil Nadu,Virudhunagar,Cotton(lint),2015,1536,2205,1.44
Tamil Nadu,Virudhunagar,Cotton(lint),2016,1437,822,0.57
Tamil Nadu,Virudhunagar,Cotton(lint),2017,6810,9,0
Tamil Nadu,Virudhunagar,Cotton(lint),2018,2067,2167,1.05
Tamil Nadu,Virudhunagar,Cotton(lint),2019,3642,6556,1.8
Tamil Nadu,Virudhunagar,Cotton(lint),2020,3283,5286,1.61
Tamil Nadu,Virudhunagar,Cotton(lint),2021,2758,4495,1.63
Tamil Nadu,Virudhunagar,Cotton(lint),2022,3706,4338,1.17
Tamil Nadu,Ariyalur,Groundnut,2012,9108,23014,2.53
Tamil Nadu,Ariyalur,Groundnut,2013,6436,21168,3.29
Tamil Nadu,Ariyalur,Groundnut,2014,4897,16609,3.39
Tamil Nadu,Ariyalur,Groundnut,2015,4351,14672,3.37
Tamil Nadu,Ariyalur,Groundnut,2016,3529,11030,3.13
Tamil Nadu,Ariyalur,Groundnut,2017,3171,10467,3.3
Tamil Nadu,Ariyalur,Groundnut,2018,2888,9209,3.19
Tamil Nadu,Ariyalur,Groundnut,2019,2391,6683,2.8
Tamil Nadu,Ariyalur,Groundnut,2020,4161,13506,3.25
Tamil Nadu,Ariyalur,Groundnut,2021,4494,14967,3.33
Tamil Nadu,Ariyalur,Groundnut,2022,4519,15709,3.48
Tamil Nadu,Chengalpattu,Groundnut,2020,871,1570,1.8
Tamil Nadu,Chengalpattu,Groundnut,2021,895,3536,3.95
Tamil Nadu,Chengalpattu,Groundnut,2022,808,2899,3.59
Tamil Nadu,Chennai,Groundnut,2022,1,2,2
Tamil Nadu,Coimbatore,Groundnut,2012,5434,8549,1.57
Tamil Nadu,Coimbatore,Groundnut,2013,4341,10788,2.49
Tamil Nadu,Coimbatore,Groundnut,2014,4054,9264,2.29
Tamil Nadu,Coimbatore,Groundnut,2015,4083,8386,2.05
Tamil Nadu,Coimbatore,Groundnut,2016,3090,5126,1.66
Tamil Nadu,Coimbatore,Groundnut,2017,3001,4922,1.64
Tamil Nadu,Coimbatore,Groundnut,2018,3760,7446,1.98
Tamil Nadu,Coimbatore,Groundnut,2019,2805,7094,2.53
Tamil Nadu,Coimbatore,Groundnut,2020,3281,8046,2.45
Tamil Nadu,Coimbatore,Groundnut,2021,3159,6902,2.18
Tamil Nadu,Coimbatore,Groundnut,2022,2710,5182,1.91
Tamil Nadu,Cuddalore,Groundnut,2012,11002,40010,3.64
Tamil Nadu,Cuddalore,Groundnut,2013,3354,9102,2.71
Tamil Nadu,Cuddalore,Groundnut,2014,2158,5443,2.52
Tamil Nadu,Cuddalore,Groundnut,2015,1788,4316,2.41
Tamil Nadu,Cuddalore,Groundnut,2016,1470,4316,2.94
Tamil Nadu,Cuddalore,Groundnut,2017,1242,4266,3.43
Tamil Nadu,Cuddalore,Groundnut,2018,1335,2458,1.84
Tamil Nadu,Cuddalore,Groundnut,2019,1145,4651,4.06
Tamil Nadu,Cuddalore,Groundnut,2020,1632,5956,3.65
Tamil Nadu,Cuddalore,Groundnut,2021,1841,6622,3.6
Tamil Nadu,Cuddalore,Groundnut,2022,2236,8172,3.65
Tamil Nadu,Dharmapuri,Groundnut,2012,12043,26805,2.23
Tamil Nadu,Dharmapuri,Groundnut,2013,10083,25418,2.52
Tamil Nadu,Dharmapuri,Groundnut,2014,6271,14846,2.37
Tamil Nadu,Dharmapuri,Groundnut,2015,7427,20758,2.79
Tamil Nadu,Dharmapuri,Groundnut,2016,6882,9260,1.35
Tamil Nadu,Dharmapuri,Groundnut,2017,7590,18504,2.44
Tamil Nadu,Dharmapuri,Groundnut,2018,8728,16569,1.9
Tamil Nadu,Dharmapuri,Groundnut,2019,8882,37526,4.22
Tamil Nadu,Dharmapuri,Groundnut,2020,14102,26921,1.91
Tamil Nadu,Dharmapuri,Groundnut,2021,14855,57996,3.9
Tamil Nadu,Dharmapuri,Groundnut,2022,14094,38738,2.75
Tamil Nadu,Dindigul,Groundnut,2012,7263,18183,2.5
Tamil Nadu,Dindigul,Groundnut,2013,2071,6594,3.18
Tamil Nadu,Dindigul,Groundnut,2014,1971,6364,3.23
Tamil Nadu,Dindigul,Groundnut,2015,2425,4988,2.06
Tamil Nadu,Dindigul,Groundnut,2016,1403,3769,2.69
Tamil Nadu,Dindigul,Groundnut,2017,2770,7803,2.82
Tamil Nadu,Dindigul,Groundnut,2018,699,1780,2.55
Tamil Nadu,Dindigul,Groundnut,2019,1216,3732,3.07
Tamil Nadu,Dindigul,Groundnut,2020,3531,6293,1.78
Tamil Nadu,Dindigul,Groundnut,2021,1622,3284,2.02
Tamil Nadu,Dindigul,Groundnut,2022,1548,3051,1.97
Tamil Nadu,Erode,Groundnut,2012,15710,22070,1.4
Tamil Nadu,Erode,Groundnut,2013,15110,28484,1.89
Tamil Nadu,Erode,Groundnut,2014,18617,33776,1.81
Tamil Nadu,Erode,Groundnut,2015,18654,30910,1.66
Tamil Nadu,Erode,Groundnut,2016,16941,12025,0.71
Tamil Nadu,Erode,Groundnut,2017,14925,30850,2.07
Tamil Nadu,Erode,Groundnut,2018,16402,32738,2
Tamil Nadu,Erode,Groundnut,2019,15117,23548,1.56
Tamil Nadu,Erode,Groundnut,2020,17679,35664,2.02
Tamil Nadu,Erode,Groundnut,2021,18182,40032,2.2
Tamil Nadu,Erode,Groundnut,2022,17187,26091,1.52
Tamil Nadu,Kallakurichi,Groundnut,2020,3658,7874,2.15
Tamil Nadu,Kallakurichi,Groundnut,2021,4802,10509,2.19
Tamil Nadu,Kallakurichi,Groundnut,2022,4073,9550,2.34
Tamil Nadu,Kanchipuram,Groundnut,2012,15992,57245,3.58
Tamil Nadu,Kanchipuram,Groundnut,2013,3538,8994,2.54
Tamil Nadu,Kanchipuram,Groundnut,2014,1995,6023,3.02
Tamil Nadu,Kanchipuram,Groundnut,2015,3479,8541,2.46
Tamil Nadu,Kanchipuram,Groundnut,2016,2798,6179,2.21
Tamil Nadu,Kanchipuram,Groundnut,2017,2046,5328,2.6
Tamil Nadu,Kanchipuram,Groundnut,2018,2291,7836,3.42
Tamil Nadu,Kanchipuram,Groundnut,2019,1518,5290,3.48
Tamil Nadu,Kanchipuram,Groundnut,2020,1048,2671,2.55
Tamil Nadu,Kanchipuram,Groundnut,2021,792,2123,2.68
Tamil Nadu,Kanchipuram,Groundnut,2022,696,1285,1.85
Tamil Nadu,Kanniyakumari,Groundnut,2012,31,59,1.9
Tamil Nadu,Kanniyakumari,Groundnut,2013,15,33,2.2
Tamil Nadu,Kanniyakumari,Groundnut,2014,10,24,2.4
Tamil Nadu,Kanniyakumari,Groundnut,2015,9,20,2.22
Tamil Nadu,Kanniyakumari,Groundnut,2016,22,33,1.5
Tamil Nadu,Kanniyakumari,Groundnut,2017,4,10,2.5
Tamil Nadu,Kanniyakumari,Groundnut,2018,28,61,2.18
Tamil Nadu,Kanniyakumari,Groundnut,2019,4,10,2.5
Tamil Nadu,Kanniyakumari,Groundnut,2020,17,36,2.12
Tamil Nadu,Kanniyakumari,Groundnut,2021,10,22,2.2
Tamil Nadu,Kanniyakumari,Groundnut,2022,15,33,2.2
Tamil Nadu,Karur,Groundnut,2012,3953,10725,2.71
Tamil Nadu,Karur,Groundnut,2013,1744,5517,3.16
Tamil Nadu,Karur,Groundnut,2014,3182,7254,2.28
Tamil Nadu,Karur,Groundnut,2015,2374,6650,2.8
Tamil Nadu,Karur,Groundnut,2016,1082,2477,2.29
Tamil Nadu,Karur,Groundnut,2017,1044,2568,2.46
Tamil Nadu,Karur,Groundnut,2018,394,852,2.16
Tamil Nadu,Karur,Groundnut,2019,216,535,2.48
Tamil Nadu,Karur,Groundnut,2020,1211,2582,2.13
Tamil Nadu,Karur,Groundnut,2021,1298,2951,2.27
Tamil Nadu,Karur,Groundnut,2022,1239,2622,2.12
Tamil Nadu,Krishnagiri,Groundnut,2012,16505,34859,2.11
Tamil Nadu,Krishnagiri,Groundnut,2013,11811,30334,2.57
